reg;jour;pop;P;tx_std
27;2020-06-13;2783039;0;0
28;2020-06-13;3303500;14;0.425262905088242
32;2020-06-13;5962662;12;0.210067962497042
44;2020-06-13;5511747;8;0.14420167148652
52;2020-06-13;3801797;7;0.179557149343735
53;2020-06-13;3340379;0;0
75;2020-06-13;5999982;6;0.101725278399197
76;2020-06-13;5924858;4;0.0673490596580264
84;2020-06-13;8032377;6;0.0739193903129815
93;2020-06-13;5055651;8;0.1596920613994
94;2020-06-13;344679;0;0
01;2020-06-14;376879;0;0
02;2020-06-14;358749;0;0
03;2020-06-14;290691;28;12.1094506423978
04;2020-06-14;859959;0;0
05;2020-06-14;5997;0;0
06;2020-06-14;279471;2;4.23042260514961
07;2020-06-14;9961;0;0
08;2020-06-14;35334;0;0
11;2020-06-14;12278210;18;0.163994709283879
24;2020-06-14;2559073;2;0.0714830367850017
27;2020-06-14;2783039;2;0.0617087295686644
28;2020-06-14;3303500;7;0.213035280631484
32;2020-06-14;5962662;10;0.170580328571824
44;2020-06-14;5511747;4;0.0725124426328474
52;2020-06-14;3801797;0;0
53;2020-06-14;3340379;1;0.0292130107704916
75;2020-06-14;5999982;1;0.0169384879261835
76;2020-06-14;5924858;1;0.016632629455343
84;2020-06-14;8032377;10;0.125050874655512
93;2020-06-14;5055651;3;0.0541313987486776
94;2020-06-14;344679;0;0
01;2020-06-15;376879;1;0.40504090811908
02;2020-06-15;358749;2;0.70761981983485
03;2020-06-15;290691;77;30.1764185618228
04;2020-06-15;859959;3;0.393388682780661
05;2020-06-15;5997;0;0
06;2020-06-15;279471;21;10.1620186242653
07;2020-06-15;9961;1;20.3812086077122
08;2020-06-15;35334;0;0
11;2020-06-15;12278210;106;0.86603140783432
24;2020-06-15;2559073;13;0.503146363723615
27;2020-06-15;2783039;7;0.24381075663358
28;2020-06-15;3303500;22;0.655285621172736
32;2020-06-15;5962662;47;0.816856833701363
44;2020-06-15;5511747;42;0.758716931954227
52;2020-06-15;3801797;14;0.356654865572567
53;2020-06-15;3340379;3;0.0926565858619912
75;2020-06-15;5999982;2;0.0304001819842451
76;2020-06-15;5924858;11;0.184865118033299
84;2020-06-15;8032377;25;0.31000231772474
93;2020-06-15;5055651;23;0.472874828833568
94;2020-06-15;344679;1;0.236080573854665
01;2020-06-16;376879;0;0
02;2020-06-16;358749;1;0.262512698969233
03;2020-06-16;290691;156;60.5857544192824
04;2020-06-16;859959;1;0.13195822315829
05;2020-06-16;5997;0;0
06;2020-06-16;279471;22;16.9320120084502
07;2020-06-16;9961;0;0
08;2020-06-16;35334;0;0
11;2020-06-16;12278210;117;0.965421413694768
24;2020-06-16;2559073;6;0.215785803076584
27;2020-06-16;2783039;9;0.320787913149303
28;2020-06-16;3303500;15;0.465309499404571
32;2020-06-16;5962662;36;0.636389878835448
44;2020-06-16;5511747;55;1.0002212746821
52;2020-06-16;3801797;18;0.477930614159294
53;2020-06-16;3340379;5;0.138258123459047
75;2020-06-16;5999982;1;0.0129042634692285
76;2020-06-16;5924858;8;0.132756460778056
84;2020-06-16;8032377;20;0.247697046223049
93;2020-06-16;5055651;19;0.380197726386905
94;2020-06-16;344679;2;0.601991751360495
01;2020-06-17;376879;0;0
02;2020-06-17;358749;1;0.262512698969233
03;2020-06-17;290691;252;99.8780132518363
04;2020-06-17;859959;5;0.519789425237556
05;2020-06-17;5997;0;0
06;2020-06-17;279471;19;12.3288568278839
07;2020-06-17;9961;0;0
08;2020-06-17;35334;0;0
11;2020-06-17;12278210;152;1.27954505679497
24;2020-06-17;2559073;11;0.451324941333633
27;2020-06-17;2783039;4;0.147873551467396
28;2020-06-17;3303500;33;0.978592420682898
32;2020-06-17;5962662;35;0.616311694499562
44;2020-06-17;5511747;53;0.961358237978512
52;2020-06-17;3801797;12;0.308960863981118
53;2020-06-17;3340379;6;0.164400852933318
75;2020-06-17;5999982;4;0.0695184766351463
76;2020-06-17;5924858;14;0.237137262529127
84;2020-06-17;8032377;29;0.359876808106864
